"CountryName","CountryCode","IndicatorName","IndicatorCode","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Argentina","ARG","Agricultural machinery, tractors","AG.AGR.TRAC.NO","","120000","130000","140000","150000","155000","160000","165000","170000","175000","168350","171000","174660","180000","180000","180000","180000","180000","173000","171400","166700","213000","203700","201800","203700","204000","225000","245000","267782","266100","264500","262850","261200","259500","257800","256100","254400","252700","251000","249300","247600","245900","244320","","","","","","","","","","","","","","",
"Argentina","ARG","Fertilizer consumption (% of fertilizer production)","AG.CON.FERT.PT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.851250716059","197.584494939851","222.144902046064","208.362549391813","218.98272683826","382.688116552721","305.880309793373","153.278635922547","343.588393790997","303.389553985328","258.741057653137","283.586363636364","","","",
"Argentina","ARG","Fertilizer consumption (kilograms per hectare of arable land)","AG.CON.FERT.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2339386978681","41.8467062945596","45.3091145410236","36.4023102059427","41.4112583921501","49.2567178107759","35.214968378662","22.9847777907384","39.1808009267792","41.7174131662412","35.3091009709715","36.1456711755964","","","",
"Argentina","ARG","Agricultural land (sq. km)","AG.LND.AGRI.K2","","1378290","1364340","1348750","1332970","1317800","1309480","1297030","1292350","1293020","1292800","1291540","1290280","1289020","1287760","1286500","1285240","1283980","1282720","1281460","1280200","1278940","1287690","1286440","1285170","1283910","1282650","1279390","1273800","1274700","1275650","1276600","1277550","1278500","1279480","1280450","1281420","1282350","1283300","1284120","1285100","1286060","1287100","1308835","1343450","1377975","1411040","1440330","1442610","1437920","1474810","1482810","1492540","1491990","","","",
"Argentina","ARG","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","50.3633951963869","49.8536553281519","49.2839890524685","48.7073800832392","48.1530608143414","47.8490439180178","47.3941147883027","47.2231052841206","47.2475874139928","47.2395485056766","47.1935074853199","47.1474664649632","47.1014254446064","47.0553844242497","47.009343403893","46.9633023835363","46.9172613631796","46.8712203428229","46.8251793224662","46.7791383021095","46.7330972817528","47.0528265897855","47.0071509743522","46.9607445490721","46.9147035287153","46.8686625083586","46.7495405033087","46.5452791510913","46.5781655942032","46.6128790619325","46.6475925296617","46.682305997391","46.7170194651203","46.7528291476199","46.7882734251961","46.8237177027723","46.8577003606547","46.8924138283839","46.9223770321081","46.9581867146078","46.9932655872605","47.031267699301","47.8254753004542","49.0903244430315","50.3518849412977","51.5600963207378","52.6303673415696","52.7136796641198","52.5423047550143","53.8902835176801","54.1826074564529","54.5381464469852","54.5180491761946","","","",
"Argentina","ARG","Arable land (hectares)","AG.LND.ARBL.HA","","18597000","19180000","19600000","20000000","20461000","21608000","22341000","23851000","25897000","26000000","26000000","26000000","26000000","26000000","26000000","26000000","26000000","26000000","26000000","26000000","26000000","27000000","27000000","27000000","27000000","27000000","26800000","26367000","26470000","26575000","26680000","26785000","26890000","26998000","27105000","27212000","27320000","27425000","27532000","27640000","27746000","27862000","28683500","30775000","32897500","34854000","36433000","35261000","34292000","37981000","38781000","39754000","39699000","","","",
"Argentina","ARG","Arable land (hectares per person)","AG.LND.ARBL.HA.PC","","0.887554521223349","0.900990535277631","0.906490634818629","0.91099878900931","0.918217601460891","0.955736290914309","0.974219613721334","1.02535230982414","1.0970519688391","1.08455065105993","1.06704130213184","1.04910835877085","1.03119818724877","1.01386242393838","0.997430656990311","0.981978689325095","0.967313473221991","0.953158072981261","0.939152660348577","0.925073033626512","0.910894671637536","0.931227503742241","0.916660643300896","0.902379062238989","0.88848578690932","0.87499718866644","0.855506459345104","0.829267901463461","0.820430256934767","0.811952676678764","0.803761652736405","0.795866332370123","0.788310790400444","0.78123476298504","0.774543248088903","0.768273391944247","0.762405165043835","0.756727535429059","0.751254077501632","0.74586885396576","0.740455388336773","0.73534994958886","0.748731221192668","0.794628738350588","0.840390531823959","0.881069295667836","0.911510843546455","0.873189100254421","0.840518192750587","0.921357377426975","0.930990913686164","0.944382669159808","0.933253004163024","","","",
"Argentina","ARG","Arable land (% of land area)","AG.LND.ARBL.ZS","","6.79543536169606","7.00846643207671","7.1619364999324","7.30809846931878","7.47655013903657","7.89566958625201","8.16351139515254","8.71527282958611","9.46289130299742","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.50052801011441","9.86593293358035","9.86593293358035","9.86593293358035","9.86593293358035","9.86593293358035","9.79285194888716","9.63463161702641","9.6722683241434","9.71063584110732","9.74900335807125","9.78737087503517","9.82573839199909","9.86520212373342","9.90430045054427","9.94339877735513","9.98286250908945","10.0212300260534","10.0603283528642","10.0997920845985","10.1385250064859","10.180911977608","10.4810921222353","11.2453365196643","12.0209084697207","12.7358232024818","13.3127975766345","12.8845430063325","12.530465635494","13.8784443981598","14.1707683369326","14.5263073274649","14.5062100566743","","","",
"Argentina","ARG","Land under cereal production (hectares)","AG.LND.CREL.HA","","10287500","8699220","11468110","12281330","9866080","11122075","12185670","12408430","11884800","11221810","12321590","11702050","11688950","11538000","11780050","13051770","10542300","11425900","11131900","9952900","12377000","14052800","13599000","12337485","11508250","10119555","9631373","8835955","8515784","9014945","8141395","8372540","8844085","9009145","8681595","11145990","10853828","10240115","10453655","11220982","11199198","9825961","9417458","9781250","9019589","9238658","10151021","9407570","6957420","9510925","10899766","9954768","10962049","12185670","","",
"Argentina","ARG","Permanent cropland (% of land area)","AG.LND.CROP.ZS","","0.319729308032696","0.321921737573492","0.323748762190822","0.325941191731617","0.327768216348947","0.329960645889743","0.331787670507072","0.333980100047868","0.335807124665198","0.337999554205993","0.340191983746789","0.342019008364119","0.344211437904914","0.346038462522244","0.34823089206304","0.350057916680369","0.352250346221165","0.354077370838495","0.35626980037929","0.358462229920086","0.360289254537416","0.362481684078211","0.364674113619007","0.366501138236337","0.368328162853666","0.370520592394462","0.372347617011792","0.374540046552587","0.372713021935258","0.372713021935258","0.372713021935258","0.372713021935258","0.372713021935258","0.372713021935258","0.372713021935258","0.372713021935258","0.370885997317928","0.370885997317928","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","0.365404923465939","","","",
